"","PLT_CN","PREV_PLT_CN","PLOT.STATEAB","INVYR","ELEV","LAT","LON","TPH.PICO","TPH.PIEN","TPH.ABLA","TPH.total","TPH.Allhosts","QMD.PICO","QMD.PIEN","QMD.ABLA","QMD.Allhosts","QMD.total","BA.PICO","BA.PIEN","BA.ABLA","BA.total","BA.Allhosts","BA.Otherhosts","SDI.PICO","SDI.PIEN","SDI.ABLA","stand.MPB","stand.SB","stand.WBBB","stand.allBBs","BA.MPB","BA.SB","BA.WBBB","BA.allBBs","agentSB","agentMPB","agentWBBB","agents","nagents","hostsPICO","hostsPIEN","hostsABLA","hosts","nhosts","STATEFP","STATENS","AFFGEOID","GEOID","STUSPS","NAME","LSAD","ALAND","AWATER"
"4530",37274465010690,-9999,"85075.MT",2010,5690,46.42295,-113.73237,193.3216033879,0,0,431.2558844807,193.3216033879,16.6487413060845,0,0,16.6487413060845,20.8168351067608,4.20855977964964,0,0,14.6775895903211,4.20855977964964,0,6.50976910287204,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4531",37274467010690,-9999,"85096.MT",2010,6060,46.296235,-113.720075,29.7417851366,44.6126777049,252.8051736611,475.8685621856,327.1596365026,17.9362491619625,30.9994487047754,16.1719721668294,19.0362944637104,21.5380168307112,0.751485473795852,3.36710402051215,5.19280757456807,17.337590463726,9.31139706887606,1.5189455711197,1.13476866167167,4.02467487985449,8.1833399565975,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4532",37274468010690,-9999,"91722.MT",2010,5810,46.290921,-113.676117,148.708925683,0,14.8708925683,579.9648101637,163.5798182513,19.2519601183879,0,15.494,18.9411618151868,25.2405869329132,4.32889692009404,0,0.280384783715468,29.0195613825587,4.60928170380951,0.542006919985316,6.34895090019562,0,0.453448256118502,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","ABLA","PICO+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4533",37274470010690,-9999,"87664.MT",2010,7250,46.302723,-113.20404,0,297.417851366,89.2253554098,446.126777049,386.6432067758,0,39.3571750078686,24.8829269178688,36.5296006442826,40.7304925839761,0,36.1830497548991,4.33891873579793,58.1283395304814,40.521968490697,0,0,37.8870245585111,5.52294038272269,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4534",37274472010690,-9999,"92901.MT",2010,7050,46.11655,-113.720195,29.7417851366,0,59.4835702732,104.0962479781,89.2253554098,25.6231745496143,0,23.367654888756,24.1429193484688,24.5994396335712,1.53363921068555,0,2.55104188462434,4.94738611781953,4.08468109530989,0.862705022509646,1.96181742045986,0,3.4457763794159,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","ABLA","PICO+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4535",37274473010690,-9999,"81739.MT",2010,6520,46.120594,-113.401464,118.9671405464,0,14.8708925683,163.5798182513,133.8380331147,13.7986537386805,0,17.018,14.192467031649,15.4519249874629,1.77906066743408,0,0.338255118005573,3.06750447736442,2.11731578543965,0,3.01097771263042,0,0.526889670338193,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","ABLA","PICO+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4536",37274475010690,-9999,"82922.MT",2010,5550,46.764489,-113.415862,89.2253554098,0,44.6126777049,252.8051736611,133.8380331147,18.3970360656275,0,25.6703413300252,21.1018821909326,20.9231692290684,2.37177948192101,0,2.30893591577785,8.69222970317061,4.68071539769886,0,3.56768645266463,0,2.98019752406817,1,0,0,1,0.26230030424981,0,0,0.26230030424981,"absent","MPB","absent","MPB",1,"PICO","absent","ABLA","PICO+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4537",37274477010690,-9999,"83188.MT",2010,7780,46.287324,-113.042407,208.1924959562,14.8708925683,0,788.1573061199,223.0633885245,24.1012407564424,14.986,0,23.603329539142,24.0832408917292,9.4980439673612,0.26230030424981,0,35.903192435168,9.76034427161101,26.142848163557,12.6134143878499,0.429895816297229,0,3,0,0,3,2.98529544779345,0,0,2.98529544779345,"absent","MPB","absent","MPB",1,"PICO","PIEN","absent","PICO+PIEN",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4538",37274505010690,-9999,"81268.MT",2010,6330,46.495689,-112.176683,698.9319507101,0,0,758.4155209833,698.9319507101,19.1986495380562,0,0,19.1986495380562,22.2120543249231,20.2332923861667,0,0,29.3883340596626,20.2332923861667,0,29.6080429971597,0,0,40,0,0,40,18.4722408462005,0,0,18.4722408462005,"absent","MPB","absent","MPB",1,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4539",37274509010690,-9999,"90198.MT",2010,8020,46.321124,-111.851185,237.9342810928,29.7417851366,0,877.3826615297,267.6760662294,20.2072724718107,19.8063004622267,0,20.1631138027395,17.175371780448,7.6306707585365,0.916355644924431,0,20.3278591433726,8.54702640346093,11.7808327399116,10.9867584040635,1.31666657834332,0,12,0,0,12,6.5146323195121,0,0,6.5146323195121,"absent","MPB","absent","MPB",1,"PICO","PIEN","absent","PICO+PIEN",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4540",37274512010690,-9999,"80880.MT",2010,7450,46.127757,-112.350211,877.3826615297,0,0,877.3826615297,877.3826615297,17.6381040066429,0,0,17.6381040066429,17.6381040066429,21.4379447745728,0,0,21.4379447745728,21.4379447745728,0,32.4712730571493,0,0,22,0,0,22,10.7387146107031,0,0,10.7387146107031,"absent","MPB","absent","MPB",1,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4541",37274517010690,-9999,"91417.MT",2010,6810,45.960145,-112.348869,654.3192730052,0,0,698.9319507101,654.3192730052,19.4733249670601,0,0,19.4733249670601,19.1821619796301,19.4876843681972,0,0,20.1985551151931,19.4876843681972,0,28.3687994946186,0,0,41,0,0,41,18.7832185410121,0,0,18.7832185410121,"absent","MPB","absent","MPB",1,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4542",37274521010690,-9999,"89687.MT",2010,6870,46.164753,-112.194484,193.3216033879,0,0,356.9014216392,193.3216033879,24.8465015893741,0,0,24.8465015893741,25.1187786161403,9.37348711504149,0,0,17.6862441574244,9.37348711504149,0,12.4267025266905,0,0,10,0,0,10,7.43882457220498,0,0,7.43882457220498,"absent","MPB","absent","MPB",1,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4543",37274530010690,-9999,"86392.MT",2010,7400,47.084373,-110.615395,89.2253554098,44.6126777049,356.9014216392,654.3192730052,490.7394547539,22.6278695712463,18.4693691644662,18.4266744603216,19.2625336135235,19.3820020966031,3.58811142998204,1.19523338868443,9.51771083878011,19.3053325335852,14.3010556574466,4.58042188866223,4.9605572981867,1.80106904646152,14.0295632665704,6,0,0,6,3.58811142998204,0,0,3.58811142998204,"absent","MPB","absent","MPB",1,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4544",37274533010690,-9999,"87370.MT",2010,7200,46.949912,-110.474192,29.7417851366,163.5798182513,44.6126777049,475.8685621856,237.9342810928,30.238270618539,32.9857010674185,18.7805477023435,30.4707381761585,29.7980812050038,2.13585237689195,13.9788505149668,1.23584811548438,33.1859240434552,17.3505510073431,5.25090396485149,2.60791426472664,15.9680833145739,1.82575475512551,2,0,0,2,2.13585237689195,0,0,2.13585237689195,"absent","MPB","absent","MPB",1,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4545",37274535010690,-9999,"80981.MT",2010,7830,46.904962,-110.602691,609.7065953003,44.6126777049,14.8708925683,862.5117689614,669.1901655735,22.102556861252,26.0738969597309,15.24,22.2616989069168,22.8483188546282,23.3935551727904,2.38210270561599,0.271267191984866,35.3641995950937,26.0469250703913,6.04744993331594,31.8448915379892,2.94315209030895,0.4416131536907,37,0,0,37,21.0254679387603,0,0,21.0254679387603,"absent","MPB","absent","MPB",1,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4546",37274538010690,-9999,"82894.MT",2010,7220,46.820888,-110.475684,342.0305290709,223.0633885245,89.2253554098,698.9319507101,654.3192730052,25.5473893263344,23.4801901071236,18.6258969537935,24.0088636416561,23.7652433357732,17.5326767859618,9.65876977861224,2.43115685616659,31.0034287799414,29.6226034207407,0.753519977735738,22.6373974925227,12.6716514124877,3.578478039537,23,0,0,23,17.5326767859618,0,0,17.5326767859618,"absent","MPB","absent","MPB",1,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"4547",37274546010690,-9999,"93203.MT",2010,5310,47.947435,-113.947359,0,29.7417851366,0,371.7723142075,29.7417851366,0,33.3799876872356,0,33.3799876872356,23.5034971661666,0,2.60273335509701,0,16.129923995409,2.60273335509701,0,0,2.86830497761151,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","absent","PIEN",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
